ra,dec,mjd,plate,fiberID,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,class,z,w1mpro,w2mpro,w3mpro,w4mpro
132.11726,19.17042,58127,9565,243,22.46076,22.46557,21.27378,20.9348,19.75288,GALAXY,1.174415,16.12,15.675,12.123,9.039
131.33274,21.559763,58127,9565,581,23.09804,22.91045,22.12633,21.53142,21.1301,GALAXY,1.021584,16.978,16.34,12.249,8.762
128.52841,20.684372,58083,9566,815,25.48677,22.52699,22.56448,22.09292,21.08263,GALAXY,1.009849,16.28,15.478,12.293,8.913
154.47645,51.166475,57039,8175,14,21.76041,21.46757,21.45839,21.11675,21.08959,GALAXY,1.603649,16.829,15.469,12.607,8.858
135.6589,31.670854,58163,10667,598,22.13295,22.10563,21.79527,21.51909,21.41692,GALAXY,1.12893,17.173,16.417,12.726,8.662
135.53441,31.216028,58440,10666,981,25.19753,23.06762,21.84257,20.78868,19.50015,GALAXY,1.032799,15.609,15.293,12.499,8.933
155.50384,53.758481,57374,8174,661,22.26495,22.82832,21.60804,20.53861,19.85434,GALAXY,1.231266,15.79,15.204,12.273,8.863
135.09373,31.232731,58440,10666,923,22.76033,23.28793,21.40822,20.3035,19.49299,GALAXY,1.411988,15.967,16.349,12.284,9.021
205.50196,36.276818,57782,8877,409,25.31446,23.22924,22.28474,21.0283,19.79269,GALAXY,1.003155,16.234,16.112,13.012,9.32
204.89329,45.095138,56740,7429,361,24.6183,25.27672,23.80559,21.84626,19.7961,GALAXY,1.482834,15.355,15.194,13.098,9.444
205.23416,43.128091,57787,8379,97,23.76432,24.003,22.76444,21.00563,19.92389,GALAXY,1.050183,15.668,15.407,12.642,8.92
203.48097,43.480578,57787,8379,347,22.80216,23.94266,22.28768,20.65715,19.53563,GALAXY,1.037314,16.079,16.126,12.711,9.415
204.0191,43.35524,57787,8379,257,23.41865,23.18916,21.86104,20.75656,19.82719,GALAXY,1.008883,16.054,15.522,12.146,9.003
203.79082,43.394363,57787,8379,303,22.64936,23.51973,22.3623,21.06787,19.6878,GALAXY,1.05274,15.604,15.261,12.636,9.376
204.01642,36.796522,57783,8876,149,22.61016,23.23096,21.54178,20.4068,19.326,GALAXY,1.012504,15.571,15.381,12.604,9.144
203.90127,36.799699,57783,8876,143,24.85282,24.50648,22.42168,21.00145,19.75734,GALAXY,1.049865,15.571,15.177,12.705,8.555
203.52372,38.029775,57783,8876,769,25.8854,23.09883,22.02307,20.8198,19.73595,GALAXY,1.098545,15.963,15.742,12.753,9.551
202.31521,37.280498,57783,8876,599,22.50119,24.29791,22.58231,20.96698,19.843,GALAXY,1.0319,16.826,16.809,13.279,9.703
203.05612,37.355078,57783,8876,715,22.16496,22.06915,21.78658,21.64607,21.34119,GALAXY,1.569822,17.727,16.786,13.088,9.445
202.42461,44.810893,57785,8378,971,25.56082,23.12087,21.60537,20.5911,19.79478,GALAXY,1.087161,16.493,16.699,12.811,9.405
201.33565,42.658133,57785,8378,125,22.90169,22.90193,21.75572,20.32602,19.61244,GALAXY,1.082619,15.611,15.392,13.087,9.297
202.10989,44.492264,57785,8378,921,21.13622,20.98636,20.84709,20.7354,20.60814,GALAXY,1.129879,17.237,16.334,12.804,9.218
202.31919,36.688973,57783,8876,461,24.07322,23.84149,22.31692,21.26841,19.56698,GALAXY,1.050313,15.687,15.469,12.914,9.181
202.40003,36.48096,57783,8876,337,25.99244,23.242,22.77074,21.76829,19.88557,GALAXY,1.638055,17.539,17.361,13.05,9.389
182.28266,46.246477,56751,7427,697,24.68092,25.60924,23.21002,21.82968,19.67345,GALAXY,1.415285,17.018,16.477,12.928,9.387
182.79229,45.662868,56751,7427,221,23.07731,25.23242,22.28854,20.7757,19.55992,GALAXY,1.017951,15.173,14.724,12.948,9.437
183.12491,45.202026,56751,7427,161,23.79932,22.9642,22.01866,20.78298,19.88356,GALAXY,1.023216,15.486,15.143,12.975,8.834
181.97355,49.13162,56771,7426,870,21.85883,22.39608,21.70016,21.63898,21.01119,GALAXY,1.667442,16.907,16.046,12.805,9.201
183.2915,48.208192,56771,7426,992,22.354,22.36143,21.70975,21.59135,21.68541,GALAXY,1.610027,16.136,15.482,12.47,9.263
181.79142,48.213395,56771,7426,877,21.9462,22.11704,21.26733,21.21054,20.95146,GALAXY,1.268495,16.947,16.388,12.919,9.479
181.76354,48.044436,56771,7426,845,25.82221,24.15002,21.97121,20.77563,19.9774,GALAXY,1.390795,16.142,16.262,12.528,8.776
182.26755,47.920608,56771,7426,893,26.30454,23.50711,22.2615,20.86304,19.81367,GALAXY,1.373855,15.81,15.527,12.799,8.832
182.12479,47.140718,56751,7427,711,22.95156,23.57782,21.94019,20.87362,19.97852,GALAXY,1.017397,16.261,16.251,12.301,9.15
180.89351,45.976188,56751,7427,495,25.30449,23.49873,21.23525,20.45938,19.72211,GALAXY,1.596277,16.014,15.57,12.698,9.245
180.92708,45.747485,56751,7427,481,22.64422,23.13913,21.53293,20.47944,19.80461,GALAXY,1.179626,15.777,15.492,12.953,9.291
180.99949,45.876685,56751,7427,491,23.225,22.14131,21.22083,20.45432,19.587,GALAXY,1.626758,15.521,15.227,11.951,9.314
181.84002,45.213037,56751,7427,361,23.81305,25.92982,22.1892,20.97129,19.90089,GALAXY,1.023733,16.029,15.716,13.04,9.189
180.75586,49.030513,56771,7426,663,23.67806,24.9971,22.30309,21.24537,19.88089,GALAXY,1.267396,16.469,16.479,13.191,9.118
181.03956,48.31682,56771,7426,709,24.05916,23.3964,22.06032,20.76695,19.90678,GALAXY,1.568561,15.783,15.697,12.714,9.299
181.05388,48.001211,56771,7426,681,24.21163,24.71467,23.13093,21.95503,19.94101,GALAXY,1.083678,16.958,17.14,12.765,9.269
181.04932,48.163485,56771,7426,684,25.4696,23.82273,23.00462,21.47853,19.66219,GALAXY,1.045111,15.757,15.342,12.79,9.203
175.20891,58.632527,57131,8176,943,22.31613,22.87307,22.51983,21.09242,19.45332,GALAXY,1.040842,15.614,15.193,13.113,9.351
173.50873,57.775525,57131,8176,798,21.77206,21.94797,21.78242,21.32564,20.83047,GALAXY,1.043122,18.119,16.011,12.932,9.237
173.72886,57.521391,57131,8176,789,25.74576,22.03382,21.36474,20.80536,20.18568,GALAXY,1.00808,16.237,15.379,12.367,8.761
174.74613,57.475047,57131,8176,893,21.96056,24.41126,21.95137,20.87361,19.81262,GALAXY,1.022794,16.95,16.389,12.981,8.853
175.46698,57.147035,57131,8176,50,22.03349,21.82145,21.45261,20.98475,20.56595,GALAXY,1.067529,16.771,16.424,12.639,8.711
172.15292,36.115562,58162,10264,671,21.97833,21.7408,21.8166,21.80921,21.69835,GALAXY,1.021235,17.023,16.058,12.73,8.611
170.14541,34.14091,58512,10265,893,23.92852,23.97801,22.19984,20.84998,19.67976,GALAXY,1.012851,15.339,14.978,12.014,8.891
170.08908,32.978233,58512,10265,121,23.43273,23.95519,22.26597,20.90341,19.81081,GALAXY,1.132128,15.492,15.018,12.395,9.054
169.00459,32.93621,58512,10265,325,23.0642,24.36306,22.08055,21.05464,19.66505,GALAXY,1.029367,15.732,15.152,12.003,9.131
168.36267,32.694726,58462,10266,4,21.83255,21.76137,21.60664,21.42712,21.49811,GALAXY,1.468045,17.586,15.972,12.57,9.369
170.11685,57.008918,57374,8177,79,26.36507,23.83314,22.43329,21.05219,19.85443,GALAXY,1.113138,16.634,17.18,12.666,9.201
168.87902,30.647256,58512,11387,7,22.60197,23.14266,21.46243,20.42538,19.54784,GALAXY,1.66645,16.183,15.868,12.644,9.203
168.8411,30.710098,58512,11387,12,22.26946,22.05001,21.75399,21.67685,21.02472,GALAXY,1.704284,17.243,16.713,12.619,8.923
168.22276,29.664227,58512,11387,87,25.94554,23.54993,22.76439,21.34624,19.90776,GALAXY,1.091904,16.276,16.266,12.58,9.376
6.83566930000001,1.9856228,58070,9411,17,24.86815,22.70281,21.77118,21.53602,20.70392,GALAXY,1.085044,16.393,15.226,10.999,8.855
7.20145689999998,2.1615765,58069,9410,751,24.28968,23.73048,23.08021,22.82513,21.32418,GALAXY,1.089318,16.496,15.418,11.506,8.798
7.84961479999998,2.2402978,58069,9410,901,22.71382,21.96581,21.50107,21.30503,20.51693,GALAXY,1.244912,16.869,16.272,12.534,9.039
7.76807309999998,2.0495523,58069,9410,866,22.91683,22.03922,21.40693,20.75068,20.09237,GALAXY,1.031112,16.629,16.23,12.482,8.625
7.97661679999999,2.0692064,58069,9410,942,24.69074,22.60603,22.05677,21.20267,21.00833,GALAXY,1.131905,16.189,15.604,11.865,8.47
7.8268458,1.8563155,58069,9410,874,23.37478,22.68474,22.19354,21.59406,21.48372,GALAXY,1.013551,16.767,16.268,11.972,9.094
7.92107140000002,1.9142399,58069,9410,908,24.55658,22.84835,21.00669,20.80224,21.58729,GALAXY,1.008578,16.598,16.138,11.972,8.948
7.17271749999998,1.838543,58069,9410,756,23.56864,22.90497,22.27303,22.04066,21.19187,GALAXY,1.182055,16.895,15.77,12.321,8.886
6.99248599999999,1.9650984,58070,9411,11,23.33677,22.98499,22.07933,21.74844,21.56812,GALAXY,1.470646,17.453,15.786,12.506,8.709
6.81634759999997,1.7368985,58070,9411,7,23.45193,22.79784,22.01509,21.42782,20.63802,GALAXY,1.626363,16.914,16.501,12.587,8.998
6.81653399999999,1.3861769,58070,9411,6,23.56993,22.87801,22.2274,21.32835,20.93717,GALAXY,1.013016,16.809,16.424,12.647,9.121
7.21406869999998,1.4938834,58069,9410,766,23.38229,21.74835,21.27525,20.649,19.70788,GALAXY,1.092671,16.78,15.896,12.596,8.975
8.28649610000002,1.124455,58069,9410,978,22.87795,22.50043,21.7387,20.97543,20.41141,GALAXY,1.283557,17.088,16.567,12.611,8.895
8.27563700000002,1.2461068,58051,9409,541,21.04789,22.71074,21.44231,20.81771,20.06708,GALAXY,1.151276,16.505,16.013,12.537,8.68
7.20947699999999,0.90192758,58069,9410,779,22.28325,22.03676,21.51196,21.19551,20.40063,GALAXY,1.113036,16.952,15.795,12.055,8.886
7.15393440000003,0.8171821,58069,9410,275,22.404,22.15518,21.74957,21.27035,20.92415,GALAXY,1.119098,16.351,15.67,11.954,8.598
7.44294179999997,0.91126916,58069,9410,817,23.55866,22.09714,22.06103,21.28784,20.57541,GALAXY,1.095808,16.385,16.169,12.363,8.819
7.70250540000001,1.0339749,58069,9410,898,21.96993,21.98856,21.69008,20.90455,20.28048,GALAXY,1.412793,16.341,16.161,11.899,8.63
8.06332700000002,0.81632811,58051,9409,522,22.11107,22.34549,21.74489,21.16204,20.88871,GALAXY,1.082519,16.541,16.153,12.123,8.87
7.03373199999999,0.60135728,58069,9410,312,22.37662,22.29101,21.74859,21.37923,20.46642,GALAXY,1.07793,17.008,16.966,12.479,9.186
6.95998159999999,0.5532687,58069,9410,346,22.66051,22.4434,21.76721,21.54255,21.04445,GALAXY,1.311864,17.111,16.607,12.236,9.071
7.45174020000002,0.66115,58069,9410,196,23.53252,22.37235,21.81684,21.8206,21.99658,GALAXY,1.089282,17.074,16.701,12.772,9.243
7.82140980000003,0.53066731,58069,9410,106,24.24051,22.30305,21.61839,21.24388,20.25718,GALAXY,1.150205,16.675,15.939,12.462,8.65
8.16312260000001,0.61467647,58051,9409,530,23.07137,22.8718,22.05357,21.68444,21.1264,GALAXY,1.132193,17.16,16.28,12.559,8.918
8.04361569999998,0.63539756,58051,9409,507,21.78113,21.89847,21.71844,21.23565,22.46949,GALAXY,1.007331,16.969,16.175,12.315,9.124
7.81799580000001,0.43389111,58069,9410,102,23.44751,22.55366,22.15924,21.97845,21.04996,GALAXY,1.089196,17.237,16.58,12.394,9.088
7.90405129999999,0.24187471,58069,9410,98,23.2619,22.37462,21.97406,21.32402,20.54563,GALAXY,1.094338,16.223,15.623,11.556,8.966
7.04404039999997,-0.091782241,58069,9410,289,22.95793,22.64928,22.34653,21.84536,21.24586,GALAXY,1.103975,17.17,16.507,12.26,8.972
7.69403540000002,0.021031607,58069,9410,128,22.4689,22.44579,21.42082,20.75273,20.60192,GALAXY,1.00382,16.87,16.183,12.39,9.095
7.94099899999998,0.06753545,58069,9410,90,23.06949,22.09989,21.61014,21.22601,20.37713,GALAXY,1.004598,17.138,16.605,12.085,8.846
8.08208289999999,0.059618461,58051,9409,489,25.59027,22.82804,21.97644,21.8586,20.79918,GALAXY,1.044083,17.131,16.754,12.186,8.303
8.13335810000001,-0.093576841,58069,9410,47,24.28325,23.11341,23.33947,21.88422,21.74511,GALAXY,1.248001,17.25,16.595,12.217,8.695
6.52894689999999,1.8089272,58069,9410,589,23.50536,23.59404,23.08738,21.85221,21.85988,GALAXY,1.300717,16.134,15.668,12.643,9.111
6.22470470000002,1.9444575,58069,9410,545,22.40585,22.18407,21.66749,21.60696,20.61813,GALAXY,1.02413,16.475,15.704,12.012,9.039
6.40575630000001,1.4120572,58069,9410,565,23.43911,23.31211,22.21003,22.13198,21.47332,GALAXY,1.37213,17.221,16.406,12.532,9.122
6.74240150000003,1.6480887,58070,9411,14,22.60054,21.86819,21.64843,21.50366,20.78961,GALAXY,1.295801,17.095,15.933,12.205,8.952
6.71516739999998,1.6009449,58070,9411,28,22.56927,21.67544,21.07572,21.07786,19.76839,GALAXY,1.209588,16.071,15.475,12.173,8.496
6.62995389999998,1.0949099,58070,9411,51,22.39155,22.15161,21.91924,21.28156,20.52496,GALAXY,1.133367,16.351,15.576,12.17,8.567
6.23500430000001,1.2816156,58070,9411,94,22.69345,22.82379,21.85386,21.47737,20.91203,GALAXY,1.292944,17.125,16.126,12.098,9.092
6.23943229999998,1.3405198,58070,9411,97,23.52259,22.88635,22.49288,22.48326,21.41242,GALAXY,1.452142,17.247,15.862,12.414,8.476
6.12399360000001,1.3563289,58069,9410,522,24.37851,22.09085,21.74512,23.01407,21.20383,GALAXY,1.495491,16.027,14.999,12.327,8.464
6.16919710000002,1.0236684,58069,9410,575,23.30044,22.56977,21.89831,21.77232,21.96551,GALAXY,1.065132,17.279,16.235,12.623,9.073
6.258714,0.83377783,58069,9410,474,23.50042,22.37295,21.93853,21.20638,20.57093,GALAXY,1.064027,16.822,16.024,12.007,9.081
6.07811559999999,0.60835076,58069,9410,477,22.1208,22.20006,21.38829,20.88669,20.70374,GALAXY,1.287664,16.559,15.472,11.311,8.563
6.41965649999997,0.54516945,58069,9410,432,22.1322,21.93088,21.66858,21.51278,20.62848,GALAXY,1.185989,16.792,16.012,12.692,8.473
6.43044939999999,0.45887409,58069,9410,422,22.54581,22.33629,20.65199,21.35645,21.18671,GALAXY,1.026013,17.067,16.279,12.586,9.064
151.55912,26.107985,58132,9627,773,22.42886,22.22086,21.93915,21.13537,20.31534,GALAXY,1.00802,16.537,15.966,12.341,8.747
151.30552,25.965317,58132,9627,315,23.16779,22.29923,21.89708,21.50606,21.32907,GALAXY,1.007578,16.015,15.704,12.147,8.535
151.54678,25.624307,58132,9627,263,23.11103,22.81931,21.86778,21.50585,21.27033,GALAXY,1.1085,15.931,15.456,12.031,8.683
149.76213,26.559137,58135,9628,890,22.18182,22.73869,22.28603,21.81156,22.15586,GALAXY,1.029604,17.296,16.503,12.235,9.028
150.08207,26.717091,58135,9628,915,23.00559,22.50881,22.17514,21.58208,21.4691,GALAXY,1.232211,16.298,15.892,12.399,8.817
150.43471,26.523292,58135,9628,990,24.06625,23.96835,22.3643,22.16232,21.29718,GALAXY,1.490304,16.665,16.883,12.552,9.075
151.07489,26.593982,58132,9627,713,21.69271,21.53256,21.27898,20.8965,21.03991,GALAXY,1.109832,16.28,15.514,12.462,9.191
150.26809,24.906907,58132,9627,444,23.53046,22.84781,22.162,21.47042,21.54572,GALAXY,1.03178,15.709,14.915,11.843,9.148
150.70718,24.884796,58132,9627,411,23.73709,22.70262,22.22444,21.3949,21.41086,GALAXY,1.078012,16.512,15.828,12.054,9.017
150.03651,26.289132,58135,9628,931,22.53282,22.00733,21.73684,21.20988,20.70277,GALAXY,1.063845,16.535,15.726,11.97,8.622
9.85857709999999,1.0654366,58080,9413,435,21.87821,21.62721,21.01775,22.81911,22.17437,GALAXY,1.38639,16.086,15.429,12.585,8.645
22.697296,-0.62758859,56989,7818,3,25.17625,23.39583,21.65263,20.58552,19.77345,GALAXY,1.458496,16.66,16.687,12.963,9.106
34.26524,-4.8085041,56955,8125,479,24.39394,22.16042,21.80321,22.69139,22.27147,GALAXY,1.157555,17.306,16.635,12.746,9.39
149.62085,23.758925,58130,9621,419,24.27438,22.32993,22.30559,22.26173,21.2356,GALAXY,1.153412,16.769,16.129,12.135,8.986
149.71867,25.412334,58130,9621,548,24.37383,22.57164,21.85841,21.62117,21.57927,GALAXY,1.019656,17.219,16.338,12.25,8.986
150.10286,23.269326,58130,9621,369,21.67323,21.6952,21.44536,21.23292,20.96874,GALAXY,1.096292,16.42,16.052,12.245,8.947
150.04931,23.467824,58130,9621,370,22.85306,23.30527,22.12862,21.714,21.38046,GALAXY,1.019362,16.246,15.194,12.067,9.134
147.86498,24.729201,58130,9622,773,22.66607,22.2307,22.29434,22.11394,23.3943,GALAXY,1.159678,17.196,16.195,12.254,9.088
148.90455,24.878245,58130,9622,929,22.04273,22.24172,21.99411,21.76754,20.79637,GALAXY,1.071058,17.254,16.281,12.705,8.941
148.97837,24.868076,58130,9622,933,22.0374,21.87029,21.35152,20.79831,19.81454,GALAXY,1.07127,16.373,15.875,12.276,8.65
149.11945,24.745108,58130,9622,972,22.21991,21.64342,21.51371,20.95852,20.14913,GALAXY,1.08855,16.065,15.682,12.193,8.706
149.04424,24.835868,58130,9622,932,24.75982,21.94337,21.09225,20.33695,19.66035,GALAXY,1.32745,15.84,15.792,12.532,9.133
149.43692,24.811796,58130,9622,999,23.27446,22.1021,22.14126,22.22112,20.95858,GALAXY,1.974576,16.315,15.31,12.162,9.067
147.82651,24.66431,58130,9622,275,24.50106,23.84709,22.4461,22.09635,21.67816,GALAXY,1.027535,16.189,16.204,12.363,9.086
148.23581,24.212217,58130,9622,183,23.17237,23.00924,22.45741,21.8212,21.42567,GALAXY,1.047121,16.931,16.282,11.624,8.597
148.46493,24.15277,58130,9622,181,24.30136,22.91465,23.04828,21.58765,21.79409,GALAXY,1.044829,17.053,16.383,11.974,9.257
149.15474,24.350357,58130,9622,27,21.76611,21.70993,21.4502,21.05558,20.62091,GALAXY,1.165268,17.027,16.384,12.417,9.208
149.39435,24.255941,58130,9622,4,26.07469,22.8323,22.5009,21.12932,20.61773,GALAXY,1.648543,16.726,16.451,12.212,8.615
148.18496,23.989366,58130,9622,218,22.89889,22.72155,21.94205,21.42948,21.03604,GALAXY,1.064339,16.804,16.454,12.501,9.093
148.29746,24.004525,58130,9622,178,24.45436,22.31637,22.39323,22.75601,21.76491,GALAXY,1.19396,16.777,16.099,11.75,8.496
147.89052,24.026245,58130,9622,258,24.78759,23.24076,22.81425,23.86768,22.26537,GALAXY,1.329228,16.81,15.663,12.607,8.666
148.24634,23.62213,58130,9622,206,22.19106,23.00548,21.96975,21.56882,20.49482,GALAXY,1.006551,16.734,16.582,12.132,8.68
147.89683,23.205275,58130,9622,241,22.6209,22.66436,21.7738,21.52649,20.32189,GALAXY,1.070469,16.829,15.987,12.655,9.159
146.33319,24.901014,58130,9622,503,22.42664,22.17578,21.60239,21.36857,20.54505,GALAXY,1.125502,17.075,16.117,12.51,9.002
147.14051,24.975643,58130,9622,642,24.66827,22.74126,22.48694,21.42135,20.65528,GALAXY,1.165729,16.057,15.011,12.413,8.799
147.19557,24.888232,58130,9622,650,22.91024,22.71534,21.82574,21.30739,20.79922,GALAXY,1.010967,15.645,14.99,12.224,8.852
146.57622,24.599361,58130,9622,480,22.56236,22.32811,22.12222,21.51007,21.50148,GALAXY,1.022844,17.021,16.331,12.26,8.416
146.31566,24.639878,58130,9622,516,24.41782,22.61028,22.19949,21.6712,20.79854,GALAXY,1.080029,16.724,16.689,12.144,9.04
146.2546,24.094744,58132,9623,34,24.06989,22.92884,22.55642,22.27726,22.19092,GALAXY,1.012288,17.005,16.948,12.077,8.834
146.55779,24.353406,58132,9623,17,22.05942,21.88602,22.80317,21.35618,21.25953,GALAXY,1.168717,17.236,15.916,12.625,8.705
146.79833,24.194864,58130,9622,464,24.17848,23.12832,23.39598,22.24533,21.56495,GALAXY,1.282197,16.784,16.868,12.119,9.115
146.59113,24.130712,58130,9622,498,23.06373,22.79326,21.9071,21.46693,20.60904,GALAXY,1.054071,16.657,16.186,11.994,9.161
147.19059,24.307472,58130,9622,381,24.82289,22.42215,22.02473,21.69601,20.87971,GALAXY,1.354357,16.256,16.119,11.861,8.748
147.791,23.904923,58130,9622,292,24.42636,22.90024,22.1931,21.66526,21.29108,GALAXY,1.00573,16.835,15.919,12.674,8.948
146.80768,23.903222,58130,9622,452,22.84458,22.44183,22.1583,21.24394,20.50227,GALAXY,1.037032,17.297,16.512,12.306,9.123
146.9658,23.500643,58130,9622,446,22.83332,22.8935,22.77004,22.06704,21.0282,GALAXY,1.028913,17.055,16.656,12.463,9.175
147.37454,25.408534,58130,9622,670,24.68622,22.3547,21.52402,21.78775,21.55763,GALAXY,1.067619,17.37,16.379,12.647,9.13
147.24024,25.333447,58130,9622,677,25.01141,23.79133,22.50208,22.19247,21.94696,GALAXY,1.251594,16.792,16.012,12.336,8.53
146.57009,25.191649,58130,9622,559,22.84352,22.90528,22.26788,22.49813,21.4464,GALAXY,1.237859,16.534,16.272,12.304,8.337
146.66595,25.176089,58130,9622,555,22.80456,21.84466,21.53226,21.272,21.03927,GALAXY,1.012684,16.465,15.268,12.503,9.133
145.06106,24.864651,58132,9623,721,22.08058,23.51857,22.27252,23.24905,21.88495,GALAXY,1.138823,17.401,15.87,12.263,8.612
145.86771,24.515375,58132,9623,896,21.89109,22.19916,21.84348,21.17363,20.61064,GALAXY,1.08031,16.03,15.362,12.167,8.422
145.60634,24.489523,58132,9623,855,22.63893,22.97194,22.73475,21.96355,21.22569,GALAXY,1.113023,16.951,16.068,12.628,9.117
145.30929,24.400923,58132,9623,777,22.96718,21.39931,21.1717,20.83803,21.71509,GALAXY,1.051579,16.658,16.56,12.432,8.591
145.13542,24.60933,58132,9623,732,22.69737,22.66564,22.43525,21.43953,20.68478,GALAXY,1.009823,16.949,16.144,12.352,9.065
144.99516,24.617058,58132,9623,691,23.69465,23.8582,23.24541,23.24543,21.42894,GALAXY,1.275357,16.438,15.642,12.383,9.089
145.43906,24.17235,58132,9623,228,22.66943,21.83242,21.54573,21.20739,21.77862,GALAXY,1.000871,17.01,16.153,12.646,8.754
145.36601,24.223213,58132,9623,239,22.79346,23.14094,22.93003,21.53991,21.37211,GALAXY,1.009467,16.56,16.739,12.045,9.1
145.89488,23.913449,58132,9623,104,22.70618,21.77271,21.73834,21.17392,22.08918,GALAXY,1.21848,16.77,16.691,11.88,9.001
145.62362,23.985857,58132,9623,187,23.40556,22.61906,22.30843,21.67934,20.91685,GALAXY,1.169597,16.985,16.341,12.338,8.922
145.82619,23.951683,58132,9623,114,22.77761,22.5568,22.55156,21.23268,21.28106,GALAXY,1.019507,16.515,16.523,11.956,8.846
145.48716,23.776548,58132,9623,188,24.41632,23.04053,22.58888,21.87394,21.37907,GALAXY,1.243538,16.788,15.581,12.445,8.367
145.46629,24.006856,58132,9623,221,22.03428,22.33122,21.74673,21.64324,21.96038,GALAXY,1.120493,16.255,15.671,12.382,9.239
145.12174,24.025796,58132,9623,271,21.49465,22.484,20.65952,23.00184,20.54573,GALAXY,1.206155,16.692,16.136,12.522,8.839
144.73652,23.683395,58132,9623,336,24.08646,22.60647,22.32852,21.66808,20.77654,GALAXY,1.085594,16.808,16.722,11.877,8.999
144.69723,23.481933,58132,9623,334,23.29559,22.502,22.22355,21.98893,20.84022,GALAXY,1.117923,17.136,16.653,12.176,8.692
150.57957,26.303209,58132,9627,579,24.08889,23.27632,23.69008,23.37559,22.1288,GALAXY,1.01484,17.369,16.127,12.649,9.154
150.74351,26.060485,58135,9628,20,22.73689,22.15973,21.88218,20.74309,20.38118,GALAXY,1.01374,17.076,16.546,12.654,9.033
150.2313,25.950955,58132,9627,477,23.8512,23.0288,22.10135,21.25533,20.93996,GALAXY,1.182416,16.543,16.438,12.652,8.908
149.90668,26.043565,58132,9627,499,21.40104,20.78511,21.16669,20.24561,20.28229,GALAXY,1.057866,17.302,16.583,12.722,9.04
